4341905447284548,931511600813414,2017-04-11 04:17:21.0,04/17,United States,Bay Shore
4353614029446427,865785753237116,2012-02-22 10:09:52.0,02/17,United States,Fort Bragg
4356201405998945,293293093818249,2015-01-13 09:48:02.0,11/16,United States,Bell
4365071287938445,805558895840096,2012-04-02 08:12:34.0,06/14,United States,Irvington
4367125470626536,179997837474045,2012-04-29 01:16:25.0,05/14,United States,Clinton
4367947038866522,803460509673263,2017-11-02 12:07:18.0,11/17,United States,Anchorage
4368575988240338,537866077819566,2014-11-30 11:51:03.0,02/15,United States,Cahokia
4373464339970856,353188612655228,2018-01-19 10:00:24.0,01/18,United States,Des Plaines
4380357644954006,012871894714576,2015-08-17 11:13:02.0,10/17,United States,Kennewick
4385223277731480,235383914499914,2017-12-13 07:53:26.0,12/17,United States,Troy
4389973676463558,295554828848966,2011-04-21 00:43:20.0,04/12,United States,West Springfield
4396925462537418,785176940444585,2015-12-09 06:36:50.0,12/15,United States,Sun Prairie
4397207630424731,625134957397872,2016-10-02 12:18:29.0,08/17,United States,Irving
4403085735771756,692507849787540,2011-04-30 00:02:21.0,11/16,United States,South Jordan
4403177363738387,900721547380232,2013-04-06 00:06:37.0,05/14,United States,Rosemead
4404471645429439,757321617179461,2016-12-23 11:08:21.0,01/17,United States,Natchitoches
4405971677755493,705874152124137,2014-04-29 00:29:38.0,07/14,United States,Lakeville
4407230633003235,761335698364860,2010-06-01 08:18:33.0,04/14,United States,Defiance
4407880230914463,224728911964737,2011-09-04 08:04:15.0,09/13,United States,Pleasant Grove
4411296946890133,229073492285200,2017-06-03 12:17:56.0,06/17,United States,Shaker Heights
4411472198246163,477341860526388,2016-05-08 03:49:30.0,02/17,United States,Severn
4416533767867617,513443391775047,2010-06-28 06:55:03.0,11/14,United States,Sandy Hills
4417800058722945,823000928279129,2013-11-19 08:16:25.0,07/17,United States,Buenaventura Lakes
4418227862530505,651536837442483,2010-02-27 05:14:56.0,05/10,United States,Palm Harbor
4439501833420177,064000396834270,2012-11-08 11:04:23.0,08/16,United States,Cumberland
4442008377066882,185702053301146,2015-01-19 02:22:54.0,07/15,United States,Glenvar Heights
4442710124832652,224814790205708,2013-12-05 09:21:43.0,05/15,United States,Lancaster
4443977873814533,565965079738460,2015-07-06 09:53:32.0,11/16,United States,Fremont
4445753717380470,631653271485996,2017-06-03 04:08:07.0,07/17,United States,East Cleveland
4446163202068268,366107196915063,2015-04-24 09:45:51.0,11/16,United States,West Sacramento
4454447481797880,865563535199365,2014-10-14 10:36:05.0,08/15,United States,Everett
4464704466589056,073782415605852,2012-10-19 06:03:46.0,02/17,United States,Florence
4474098233418402,367133528589767,2017-05-20 06:57:11.0,05/17,United States,South San Francisco
4482511371042362,665997088492282,2015-07-28 09:50:13.0,01/17,United States,Downers Grove
4484950467600170,570539968421790,2012-05-14 12:18:00.0,05/15,United States,Stillwater
4492848090158931,613838524128130,2016-03-03 09:54:08.0,03/16,United States,Denver
4492996315795951,626213673450614,2017-04-05 06:02:56.0,05/17,United States,Fond du Lac
4496946612224474,563948177095859,2017-08-09 05:01:13.0,08/17,United States,Riverside
4497473297865710,410608106805673,2010-09-09 02:14:07.0,06/13,United States,Gardner
4499265864169049,398992230138206,2017-09-25 04:20:23.0,11/17,United States,East Peoria
4500499651579063,982171321477033,2012-08-05 11:52:17.0,02/13,United States,Bloomington
4502008970767222,447545689128651,2017-11-18 11:58:46.0,11/17,United States,Silver Lake
4502225944209756,946057402887647,2013-02-14 01:47:53.0,08/15,United States,Ballwin
4514530683854555,962759723162726,2014-07-31 05:31:40.0,11/16,United States,Machesney Park
4519377299387785,890909531646258,2015-03-15 08:56:33.0,05/16,United States,Indian Trail
4529705382194205,827820174397822,2011-06-16 00:24:56.0,02/12,United States,Palm Coast
4530469269316897,155088914375037,2014-03-21 08:47:16.0,10/14,United States,St. Louis
4534262093720095,460107173182968,2013-07-28 02:45:09.0,05/17,United States,Land O' Lakes
4535465474161925,934918416953765,2013-03-01 06:01:11.0,12/16,United States,Wake Forest
4538028393235712,556910172610122,2017-05-27 04:07:49.0,06/17,United States,Randolph
4539744177029050,642560648641430,2014-08-19 10:02:44.0,02/16,United States,Hazel Dell
4540807128933493,241809163782996,2013-06-20 03:38:46.0,02/17,United States,Plainview
4544221210442486,198520095700000,2012-09-19 10:00:14.0,02/16,United States,Reading
4544901336867068,636359037160663,2012-06-11 04:21:06.0,04/14,United States,Elkton
4546430394425179,459011730675059,2014-04-19 01:27:23.0,09/14,United States,Euless
4549809189331980,385257186110912,2012-02-08 02:46:07.0,06/12,United States,Marquette
4552141762363568,712927054705331,2013-09-30 04:25:23.0,12/13,United States,Anthem
4553555943291845,408889475221501,2012-11-17 02:12:32.0,07/13,United States,Tempe
4566853351752365,208309336476264,2010-02-04 09:49:39.0,08/11,United States,Upper Alton
4571324075682075,191633600982412,2013-02-18 08:07:05.0,11/15,United States,Ankeny
4573337022888445,006991872634058,2013-12-31 01:27:14.0,02/14,United States,Rio Rico
4573831686695682,606899226218047,2010-03-15 02:48:46.0,10/16,United States,Post Falls
4573936539589519,950794854494229,2013-10-31 09:16:48.0,12/13,United States,Las Vegas
4574835645662294,234070132464900,2016-04-11 12:25:07.0,06/16,United States,North Bellmore
4577147178038935,687647060949283,2015-10-20 12:44:38.0,11/15,United States,Newark
4585242021970523,080004252385400,2018-01-29 12:54:10.0,02/18,United States,Dodge City
4585507001684561,447917467655871,2013-05-22 04:05:27.0,06/15,United States,Rockland
4586353565904288,947445762190536,2015-02-28 10:37:02.0,07/17,United States,Englewood
4591340227802631,568961612952189,2013-08-13 03:16:44.0,01/17,United States,Calverton
4591972398432267,455569342687068,2013-04-29 02:44:33.0,08/14,United States,East Cleveland
4593066224121489,110100522784085,2014-07-13 06:55:07.0,11/17,United States,Norland
4594214508054880,253513186971385,2014-04-23 06:41:39.0,09/14,United States,Pleasure Ridge Park
4598225659063187,377061427908552,2010-03-07 04:37:16.0,06/14,United States,Fort Hunt
4599707948756480,590646959017984,2015-12-06 03:39:12.0,08/17,United States,Wheaton
4600996294769125,641610955526739,2014-07-14 08:30:13.0,07/17,United States,Fort Leonard Wood
4602961819450997,664883873442667,2011-10-27 03:00:58.0,06/12,United States,Aurora
4603032655606974,397701010509989,2015-06-12 11:46:00.0,11/17,United States,Littleton
4615049063698332,280141783460915,2016-12-06 05:45:58.0,01/17,United States,Millcreek
4621825124121683,924869952220528,2018-01-12 05:24:59.0,02/18,United States,North Miami Beach
4625371899772166,306036466176496,2010-12-17 05:58:58.0,04/15,United States,Elmwood Park
4626036516871563,368918800369060,2013-09-26 08:45:38.0,04/17,United States,Layton
4628071276015497,186511661526015,2015-07-01 12:17:08.0,11/16,United States,Ilchester
4628862987162481,411052184253203,2014-03-14 09:23:07.0,03/17,United States,Redland
4629506290655223,696815964118312,2011-04-29 01:06:38.0,01/14,United States,Sanger
4639774182867649,121565329352738,2012-03-12 04:14:04.0,06/16,United States,Columbus
4640177921835892,354053654840963,2011-05-14 05:48:35.0,08/12,United States,Yuma
4664730916992291,582711066253951,2015-10-11 00:07:21.0,12/15,United States,Statesboro
4666293396972265,107578135636445,2014-03-28 00:53:12.0,01/15,United States,Merrimack
4666614632372095,801945925364946,2012-01-17 00:29:12.0,04/15,United States,New Philadelphia
4677336603605090,975111321017949,2013-02-09 06:56:56.0,09/17,United States,Binghamton
4687130398673191,630556718496462,2011-08-19 01:55:17.0,05/16,United States,Douglas
4689314809377828,260262056535812,2010-02-08 11:05:31.0,03/14,United States,Asheboro
4693491050371397,792239568524746,2016-05-07 08:03:21.0,11/17,United States,New Berlin
4695585177578418,418474449972087,2011-05-02 00:05:10.0,04/13,United States,Mount Laurel
4701470098389678,190284558799229,2017-09-07 08:51:12.0,09/17,United States,Del City
4706324468609279,949754563622638,2018-01-24 09:42:06.0,01/18,United States,Los Gatos
4708912758619517,007955566230397,2018-01-02 11:24:04.0,01/18,United States,Fond du Lac
4719418574936017,500004043659347,2010-04-04 10:18:09.0,01/15,United States,Parker
4719904679307808,639243939446237,2012-01-08 02:53:12.0,04/14,United States,Moorpark
4725819476071294,512243262993701,2015-03-21 02:46:48.0,10/15,United States,Scottsbluff
4728422281096767,777810433252211,2013-04-26 04:11:38.0,05/15,United States,Milwaukie
4729800865779891,298189603278054,2013-05-20 04:57:48.0,11/13,United States,Bristol
4732426954447680,019999364464243,2014-10-06 09:13:49.0,06/17,United States,Gary
4738977471328351,988661034778977,2016-03-09 06:36:56.0,03/16,United States,South Whittier
4740814526134581,169396581652184,2012-10-10 01:40:04.0,08/15,United States,Roselle
4748267598409435,547579169450143,2015-12-27 12:32:40.0,03/17,United States,Jackson
4750357279980443,888609174462104,2011-03-13 08:09:00.0,05/15,United States,Gretna
4750699680073601,677295725087734,2017-07-07 06:56:50.0,07/17,United States,Punta Gorda
4752997028567419,100987630377076,2016-12-27 04:29:51.0,11/17,United States,South Valley
4758574675978399,961474366479954,2010-11-19 03:45:20.0,03/16,United States,Lawrenceville
4766513674065931,063787588510857,2014-02-26 00:00:45.0,09/15,United States,Mountain Top
4766789897935106,689962742364435,2016-03-16 08:14:45.0,02/17,United States,Champlin
4780428698890762,659552105650026,2017-08-06 07:18:51.0,08/17,United States,Tigard
4782879464621468,257134899293254,2010-11-26 00:47:03.0,06/17,United States,North Babylon
4783847711916105,787557201602312,2010-06-29 10:23:59.0,07/17,United States,Metairie
4784062170213346,236739198676495,2017-08-30 06:21:39.0,11/17,United States,Fairhaven
4791509843869434,387410212997317,2010-10-11 07:46:06.0,05/14,United States,Darien
4794825952312322,229469379413839,2014-08-15 05:24:51.0,11/15,United States,Goose Creek
4795844193055110,011716573646690,2017-08-05 01:34:55.0,08/17,United States,Canton
4806465615271486,714480135257780,2011-06-30 02:48:31.0,06/17,United States,Greater Northdale
4808053160792581,642694314526980,2014-02-28 06:42:21.0,05/17,United States,Metairie Terrace
4814251740035297,591828214067311,2016-10-23 09:04:13.0,11/16,United States,Brookfield
4818950814628962,819006616594636,2013-05-21 06:43:51.0,10/16,United States,Gadsden
4835462253000421,885155872186434,2011-06-14 05:18:10.0,10/16,United States,Cameron Park
4838289241690162,081706081272572,2016-03-12 03:03:38.0,03/16,United States,Farmington
4843427671707568,589894536471608,2014-06-18 00:21:34.0,07/14,United States,Parole
4851468805032068,493625663564055,2016-06-26 06:04:16.0,12/16,United States,Pleasantville
4854079029938258,973974062665904,2012-04-11 06:34:47.0,09/12,United States,Richland
4855193368821345,922330731113010,2010-07-21 07:27:50.0,09/15,United States,Woodstock
4857664435745632,142945520507466,2010-11-20 04:43:29.0,11/15,United States,Livonia
4863127030291206,788334823140096,2012-12-01 08:38:19.0,03/16,United States,Warren
4863838117519042,354498837383053,2012-08-29 06:56:29.0,11/14,United States,Milton
4865556006187980,454102358826314,2015-03-26 07:02:12.0,07/16,United States,Stevens Point
4865944762532039,325371302459437,2012-12-10 07:21:07.0,01/16,United States,Oildale
4867984398917277,586119531462184,2011-04-11 10:17:16.0,03/17,United States,Alhambra
4874129402761250,263937264010095,2012-06-18 11:03:28.0,11/13,United States,Highland
4877961603808028,015235737327750,2013-10-24 06:35:08.0,06/16,United States,Cedar Park
4878073003907787,637838534097211,2015-07-13 05:26:35.0,05/17,United States,Middleton
4880555792918633,531848392935829,2016-03-10 03:04:19.0,03/16,United States,Willowbrook
4880612947522735,206131386563875,2016-01-24 06:44:19.0,02/16,United States,North Chicopee
4882321366196223,822695602500383,2014-11-03 06:50:56.0,12/15,United States,Brushy Creek
4884675916388749,513414828226110,2015-05-20 00:33:53.0,07/16,United States,Ives Estates
4891838602531227,642910589182890,2016-09-06 10:25:30.0,07/17,United States,Floral Park
4896964381099668,726685231196584,2014-05-03 05:03:20.0,06/15,United States,Herriman
4898696025347073,166902192940058,2013-05-09 10:54:53.0,08/13,United States,Woodridge
4900158284738613,711800276404440,2016-12-17 11:11:57.0,11/17,United States,Alhambra
4901426498591733,136387840778025,2011-02-23 01:03:16.0,06/16,United States,Milton
4903163541070948,612593201449520,2013-09-15 12:06:46.0,04/15,United States,Thomasville
4907100519309672,969487914528875,2016-06-09 05:00:20.0,05/17,United States,Dania Beach
4907253800863053,723132659200637,2016-10-18 04:01:16.0,11/16,United States,New Hope
4912283317328855,523530339460323,2011-10-09 06:14:41.0,03/17,United States,Marietta
4920755586724203,209830565616991,2012-02-23 06:11:50.0,11/13,United States,Billings
4922731045342885,431775387181719,2015-06-14 06:51:04.0,12/15,United States,Goleta
4928199446833106,066030084662536,2013-03-05 12:45:59.0,02/16,United States,Holbrook
4929190345147168,445538147892853,2017-11-24 12:43:12.0,12/17,United States,Laconia
4930673611522278,460126829767155,2012-12-12 07:46:15.0,05/17,United States,North Las Vegas
4931975593128043,254848992952422,2017-08-02 08:25:18.0,08/17,United States,Rosemount
4934097515281524,094406728331156,2014-10-27 01:51:35.0,11/14,United States,Chanhassen
4936690463186154,392379040398267,2013-02-04 11:20:35.0,04/16,United States,Clarksdale
4938151621292721,416816250750269,2010-04-20 00:02:58.0,05/15,United States,Washington
4966089071627480,357036541566885,2015-11-18 04:33:54.0,09/17,United States,Smyrna
4966313595240020,179526511827738,2012-04-02 12:30:06.0,12/14,United States,Temecula
4971181862764011,985095728641698,2010-08-21 00:00:56.0,05/12,United States,Centerville
4981548424137027,996411635289270,2011-11-24 10:13:31.0,11/15,United States,Bartlesville
4983470061480081,419222923319280,2017-02-18 06:06:15.0,10/17,United States,Americus
4989696754034686,784313932207844,2013-02-14 12:31:24.0,11/15,United States,Anderson
4993382036711870,960668050548265,2016-10-13 00:52:53.0,10/16,United States,Redwood City
4995478705000641,733662898760334,2015-07-16 04:30:03.0,03/17,United States,North Chicopee
5100898507233430,553153400607184,2015-07-22 08:44:30.0,09/17,United States,North Massapequa
5103038740316240,685211880997828,2011-01-04 12:51:57.0,07/11,United States,McMinnville
5104589972508085,631972528657174,2011-06-01 07:02:38.0,10/14,United States,Harvey
5107904414514251,581311684648403,2010-12-27 04:31:51.0,07/17,United States,Evanston
5115273575078211,992104321998571,2010-02-13 10:42:05.0,07/12,United States,Springville
5115488257114932,893902789721340,2012-06-03 06:52:27.0,03/13,United States,Alafaya
5116700372358262,622674453932993,2010-07-28 03:02:31.0,06/13,United States,Silver Firs
5117611358343682,281097773488044,2016-10-10 05:25:07.0,10/17,United States,Saginaw
5118161240501690,102055307281686,2016-05-05 02:46:15.0,04/17,United States,Woodland Hills
5120797095760489,100069182305351,2016-02-08 09:21:18.0,09/16,United States,Millville
5124761075736311,379487200295529,2015-07-08 06:22:35.0,02/16,United States,Lisle
5127318999406559,391603008295007,2013-05-02 08:34:13.0,12/15,United States,East Hemet
5127633086365280,274292836042685,2017-07-30 07:44:04.0,08/17,United States,Chicopee
5131732061043047,072176661602312,2013-07-05 11:55:45.0,10/13,United States,Madison
5134334388575160,978465390240911,2012-10-17 11:55:14.0,07/14,United States,Kankakee
5134479292018417,209432990940681,2017-10-27 03:48:36.0,11/17,United States,Jasper
5136319769899261,858469490248492,2012-12-30 09:14:44.0,03/16,United States,Addison
5137733204831953,049933838271082,2016-01-02 06:15:38.0,11/16,United States,Richmond
5140973081437202,506019480643666,2014-02-16 09:38:01.0,09/14,United States,Wolcott
5141152908110743,136578484067778,2013-08-06 10:19:21.0,09/17,United States,Bellwood
5141224133922208,806363737470720,2014-12-18 02:28:18.0,04/17,United States,West Chicago
5145046887951901,686477599410843,2010-12-03 00:49:30.0,12/14,United States,Elko
5146507357156460,226691135087628,2010-12-16 06:29:50.0,11/16,United States,Maricopa
5147189362741898,384113677556249,2016-04-07 07:19:24.0,05/16,United States,South San Jose Hills
5147294104111440,321817442497780,2012-02-15 00:30:00.0,05/16,United States,Mount Juliet
5152216287869314,361975120950522,2011-06-10 09:20:15.0,10/15,United States,Asheboro
5155306014315751,403808871228232,2011-10-08 01:20:27.0,02/16,United States,Centereach
5155708512920844,300213121454267,2013-12-01 09:57:17.0,03/16,United States,Olympia
5159806837821238,284851284361821,2010-07-05 06:30:14.0,06/17,United States,Sudbury
5160861004042149,216981468387488,2016-12-27 04:20:26.0,08/17,United States,Greenburgh
5162808285745682,990571384923260,2013-04-19 07:15:36.0,12/14,United States,Norwood
5164350576074967,461705234577914,2013-12-02 00:54:08.0,04/16,United States,Norwalk
5164771396791995,011877954983420,2017-08-09 04:04:51.0,09/17,United States,South San Jose Hills
5164820365443847,125985619561923,2012-10-01 11:10:35.0,11/12,United States,Syracuse
5169554853813584,590915842438624,2012-04-29 06:04:18.0,10/13,United States,Spanish Fork
5170378912309021,043536028850982,2010-11-04 02:28:09.0,08/15,United States,Eagle River
5171544654452712,554475478565710,2016-09-24 03:54:12.0,12/16,United States,Chickasha
5171696819658029,575402882288870,2016-06-18 01:39:30.0,07/16,United States,Paducah
5173634837993159,801323392405309,2014-04-26 11:54:01.0,11/16,United States,Hallandale Beach
5175055180166201,689714705796007,2017-09-24 12:41:29.0,10/17,United States,Laurel
5175735819607028,227686059795799,2018-01-30 10:27:07.0,02/18,United States,Pocatello
5179234518379853,470988893348574,2013-12-29 11:26:00.0,07/16,United States,Starkville
5179654901065191,583383425713589,2016-03-31 06:13:56.0,11/16,United States,Corinth
5179670368627877,407740000018469,2016-04-12 12:15:19.0,10/17,United States,Smithfield
5181761133579497,944320701432332,2015-01-03 01:49:08.0,05/17,United States,Manchester
5183023558492716,926999006191818,2011-11-02 01:18:15.0,01/13,United States,Russellville
5183685760646758,157527698017173,2010-12-25 10:16:04.0,11/12,United States,Aliso Viejo
5183877855459201,653268368091210,2011-09-27 12:54:39.0,12/13,United States,Houma
5186615811954262,856722666618984,2010-08-29 07:48:47.0,11/17,United States,Barnstable
5189508376741603,106247026793493,2016-11-03 10:23:11.0,11/16,United States,Sun City Center
5189563368503974,000117826301530,2013-03-09 04:41:33.0,04/15,United States,Medina
5190676228915324,468883045299023,2015-07-01 07:34:08.0,07/16,United States,Land O' Lakes
5192408891424105,905546901261732,2017-04-05 02:48:10.0,09/17,United States,Aurora
5192453899317992,466312594792676,2011-02-20 11:18:06.0,09/16,United States,Ashland
5195270197191862,311604846516167,2012-09-11 08:07:12.0,07/13,United States,Asbury Park
5196689223018436,666281652647001,2012-09-25 09:44:21.0,08/16,United States,Hyattsville
5199668505923429,479566595864970,2014-10-20 08:29:43.0,11/16,United States,Odenton
5204123273729700,133086195760104,2012-06-07 06:37:17.0,12/14,United States,Paradise
5205820663774258,423706954444485,2015-01-17 00:59:07.0,09/16,United States,Azusa
5208258977394132,096995058397430,2017-06-13 00:28:28.0,07/17,United States,Pine Hills
5208315353552491,611928686513146,2013-11-17 08:35:31.0,11/16,United States,Erlanger
5208579982289235,590929813231899,2011-09-07 02:59:42.0,03/15,United States,Shelby
5208913608059252,663101389981298,2016-12-30 11:58:23.0,09/17,United States,Anthem
5211331689203399,610847029159666,2015-08-25 02:52:34.0,09/16,United States,Hickory
5211789892119498,781391063285772,2017-11-28 05:28:27.0,12/17,United States,Indian Trail
5218975136635638,858500181320165,2011-01-03 10:31:47.0,08/16,United States,Rancho San Diego
5219257261928206,275375204197855,2016-01-25 11:03:40.0,02/16,United States,Bozeman
5221159076474119,316379105265189,2014-04-01 09:21:01.0,11/15,United States,Baytown
5221181828348995,941075038815842,2017-10-20 11:31:03.0,10/17,United States,Foothill Farms
5221229593682054,762245749302598,2016-02-29 10:17:37.0,04/16,United States,Yucca Valley
5226069160942563,346190108951174,2018-01-30 09:28:49.0,02/18,United States,Bartlett
5228124043987430,608328339275171,2012-10-14 11:15:05.0,11/16,United States,Shelby
5229288701542966,225548172189760,2012-08-23 09:29:18.0,02/16,United States,Evansville
5229376184398665,696568619010865,2014-01-03 04:29:53.0,09/14,United States,Spanish Lake
5230607309741430,273403913530198,2010-10-21 11:01:49.0,04/11,United States,East Independence
5231456036333304,779569633553855,2014-06-12 02:07:55.0,11/14,United States,Sayreville
5232083808576685,845709921953675,2015-08-20 01:04:04.0,03/16,United States,Pompano Beach
5232271306465150,320981037150299,2015-12-30 07:58:03.0,03/17,United States,Calumet City
5232695950818720,659484186159284,2013-04-20 06:30:18.0,06/13,United States,Henderson
5239380866598772,107741451277619,2012-04-03 00:51:46.0,12/12,United States,Millcreek
5242841712000086,197953034301120,2012-12-26 07:48:43.0,07/14,United States,Canton
5249623960609831,981612675682175,2017-05-29 02:58:41.0,06/17,United States,Marlborough
5252551880815473,356544959463542,2016-12-13 10:06:57.0,01/17,United States,East Point
5253084214148600,601562328078039,2011-03-26 01:11:09.0,06/12,United States,Fresno
5254025009868430,793458685707220,2015-05-25 10:29:30.0,08/15,United States,Seabrook
5256092907934761,584010442835808,2012-08-16 03:11:05.0,04/17,United States,Redwood City
5257502990314019,205172644364018,2010-12-02 10:09:28.0,10/14,United States,Jackson
5258095619226135,479916651076477,2017-01-15 01:43:42.0,11/17,United States,Severna Park
5259407787026917,663337982780179,2010-07-26 02:38:09.0,03/14,United States,Gallup
5259589583078695,183404760279083,2014-09-18 06:33:04.0,02/15,United States,Corona
5261344433828352,410054327737007,2011-02-25 07:15:31.0,11/17,United States,Madisonville
5262267934124477,302832413265240,2015-08-19 01:00:52.0,10/17,United States,Portsmouth
5263774491002052,839657476181015,2015-02-23 05:42:14.0,05/15,United States,Sarasota
5266991434390355,833333523281021,2013-09-30 04:26:00.0,05/17,United States,Floral Park
5268962560660851,044716965455432,2014-01-25 07:35:04.0,11/14,United States,Colleyville
5269725031956045,485996380513111,2014-11-29 03:19:29.0,01/16,United States,Dublin
5271320386643574,991784667284668,2014-12-11 06:38:17.0,12/16,United States,Henderson
5282377934400920,649011430144720,2016-02-25 05:22:06.0,03/16,United States,Syracuse
5284175522526975,413021843879928,2016-01-11 09:04:53.0,01/16,United States,Culver City
5284859581817181,311591275666444,2011-10-17 03:23:55.0,11/16,United States,St. Louis
5285400498362679,978786807247400,2014-01-08 03:31:52.0,06/15,United States,Fallbrook
5287715533395691,175416917349709,2014-07-23 08:28:31.0,11/17,United States,Escondido
5289969859649714,989548647998824,2010-02-24 02:06:19.0,10/10,United States,Highlands Ranch
5292351415367286,687121953487655,2010-03-27 00:10:55.0,11/16,United States,Big Spring
5294481722658115,346843579979099,2014-07-20 01:41:19.0,06/17,United States,Baldwin Park
5294592751808411,809518123791925,2015-08-29 01:56:02.0,01/17,United States,Placentia
5294716362416849,276233233224716,2011-01-05 09:38:47.0,07/13,United States,Covina
5299801391216322,153755706358463,2015-07-09 06:20:53.0,09/17,United States,Carteret
5300868809771757,374629449245268,2018-02-01 08:02:34.0,02/18,United States,Jackson
5309060557968733,867154068331056,2013-01-15 12:31:22.0,06/17,United States,Tallahassee
5309145928214329,774844590635935,2015-07-18 03:48:25.0,02/16,United States,Waldorf
5316831626197194,482287304823134,2012-09-03 00:02:17.0,06/13,United States,Belleville
5317500696302930,705889552792986,2013-07-18 09:25:52.0,11/13,United States,Vero Beach South
5318585357625843,745833061184829,2011-08-28 12:53:12.0,01/15,United States,Acton
5318855243541094,380850342361747,2012-02-09 01:47:46.0,12/15,United States,Griffith
5319958914579630,697852935320569,2010-05-12 01:05:51.0,11/16,United States,Bountiful
5326488224509995,668851449105845,2013-09-18 03:57:28.0,12/16,United States,Lima
5326648635696091,770789798418488,2014-01-22 05:29:38.0,12/16,United States,San Carlos
5327548911559063,129012920439876,2010-12-07 02:56:56.0,09/13,United States,Wheat Ridge
5329578723941900,504831423391637,2016-04-08 02:09:24.0,06/16,United States,Yukon
5330079608360537,907831412098977,2014-11-25 12:20:15.0,11/15,United States,Gaithersburg
5336680949397908,790155856568421,2017-06-20 02:05:33.0,07/17,United States,Griffith
5341963603599990,279583304905721,2012-05-13 00:46:52.0,07/14,United States,Tinley Park
5342400571435088,008732267588672,2014-07-08 07:59:52.0,03/15,United States,Dinuba
5343422029247948,910294764593739,2010-10-25 03:11:40.0,03/15,United States,Brownwood
5343954668572855,950137820005275,2011-09-13 12:39:35.0,11/16,United States,Morton
5347795209930318,759563212896397,2013-08-03 12:44:19.0,12/14,United States,Cedar Park
5348260893635482,332208558426670,2017-12-03 06:16:46.0,12/17,United States,Laconia
5359301116643451,701023234145231,2010-12-25 09:33:04.0,01/15,United States,Sunset
5360062424232117,895011420197476,2017-01-16 10:48:20.0,09/17,United States,Oregon
5367562879696867,176540193840158,2013-12-29 07:28:11.0,02/17,United States,Edgewater
5368134887701169,558250174480878,2015-03-06 11:25:13.0,09/16,United States,North Charleston
5369745659282556,097250130067887,2011-04-11 00:23:49.0,10/15,United States,Newberg
5370566132171407,758447599565290,2013-07-19 02:29:14.0,08/17,United States,Fruit Cove
5371878409743134,588717147170071,2012-02-05 06:37:53.0,04/17,United States,Eden Prairie
5373249822847795,069572498032990,2013-12-29 09:25:32.0,10/16,United States,Trussville
5378541629640539,371773788317843,2013-07-21 06:40:43.0,07/16,United States,Navarre
5379610024035907,012731668664932,2010-07-21 06:10:28.0,07/14,United States,Hattiesburg
5379706774109890,143678980030775,2014-10-17 00:05:54.0,03/15,United States,Blaine
5380072688020054,036571958569825,2013-11-10 03:36:34.0,05/17,United States,Hilton Head Island
5380172383880271,141739589513805,2011-03-31 02:40:13.0,11/16,United States,Ponte Vedra Beach
5380978184175608,291607862803202,2011-02-28 09:46:55.0,09/15,United States,Murrysville
5381466904123396,550262364037847,2015-03-12 04:26:36.0,03/15,United States,Denton
5384564750667727,812346887175834,2012-03-16 03:01:40.0,10/12,United States,Columbia
5389269475201316,522950226296414,2017-02-07 01:01:03.0,09/17,United States,Draper
5391723993945313,997128952368160,2017-02-18 10:16:18.0,11/17,United States,Lake Charles
5392439020331265,937831653555995,2014-04-14 12:58:32.0,04/17,United States,Parma Heights
5392762492714233,586163875558284,2016-08-04 01:46:27.0,09/17,United States,Morgan Hill
5397412643360495,944878198333079,2015-09-12 08:19:14.0,03/17,United States,Milton
5399715069800093,994983851226493,2015-03-26 07:18:18.0,06/17,United States,Fair Lawn
5400249950855567,264592094243849,2015-05-07 03:47:36.0,01/17,United States,Newport
5400251558458125,006836124210484,2014-03-25 03:03:30.0,09/17,United States,Indian Trail
5400745475361353,969848208043171,2012-02-17 03:20:45.0,08/13,United States,Rosamond
5402867499953631,072746482447040,2010-04-24 01:30:44.0,02/15,United States,Trotwood
5403923427969691,922077754605834,2010-04-06 12:03:20.0,10/11,United States,Bentonville
5407073344486464,001147922084344,2014-06-06 06:13:06.0,06/15,United States,Watertown
5411141346922507,345869847199606,2014-01-11 05:07:04.0,11/16,United States,Sandy Hills
5411856842735919,558289402758917,2012-08-08 06:13:56.0,05/15,United States,Newburg
5413376562421754,224485269692993,2011-06-14 11:17:55.0,03/12,United States,Germantown
5413823637947883,253129390757727,2016-03-21 00:28:36.0,07/17,United States,Palm Beach Gardens
5414439899219272,948599790329037,2015-10-16 08:24:54.0,01/17,United States,Harrisburg
5415664587342255,123729424188821,2012-10-04 06:18:58.0,08/13,United States,Panama City
5417645373480738,818315552709055,2010-08-25 07:44:36.0,12/14,United States,Chalmette
5418001669495759,539650428173807,2010-03-21 08:44:08.0,11/14,United States,Bayonne
5421435929846325,465540598438737,2017-06-17 07:28:31.0,07/17,United States,Muskego
5423035333498636,811192035789608,2014-08-05 11:40:21.0,12/14,United States,KÃ„Â�neÃ¢â‚¬Ëœohe
5423537685380858,925140912432821,2017-06-08 00:48:29.0,07/17,United States,O'Fallon
5423921058459194,012390918683920,2016-07-26 10:42:02.0,03/17,United States,Eastlake
5424592553128409,162204932240447,2012-11-10 09:28:34.0,07/13,United States,Affton
5430857369435104,169147732036062,2018-01-23 05:44:57.0,01/18,United States,Troy
5442762784886111,717229443942383,2016-12-29 07:00:37.0,04/17,United States,Lynn
5447036761675606,277872408471645,2016-05-22 05:30:04.0,08/16,United States,Westport
5447253073779618,044484418172299,2017-01-12 04:46:24.0,02/17,United States,East Millcreek
